user_id,operator_id,total_calls,active_days,total_rows,first_date,last_date,incoming_calls,incoming_missed_calls,incoming_wait_duration,missed_rate_in,avg_wait_in,outgoing_calls,outgoing_days,out_calls_per_day,outgoing_share,high_missed_in,high_wait_in,outbound_role,low_outbound,ineffective_inbound,ineffective,inefficiency_score
166899,894662,38,11,18,2019-10-01,2019-11-27,1.0,0.0,9.0,0.0,9.0,37.0,11.0,3.3636363636363638,0.9736842105263158,False,False,True,True,False,True,1
166901,896008,193,61,75,2019-08-25,2019-11-27,0.0,0.0,0.0,0.0,0.0,193.0,61.0,3.1639344262295084,1.0,False,False,True,True,False,True,1
166901,896010,14,8,10,2019-08-25,2019-11-26,10.0,0.0,186.0,0.0,18.6,4.0,2.0,2.0,0.2857142857142857,False,False,False,False,False,False,0
166901,896012,244,61,62,2019-08-27,2019-11-27,244.0,1.0,1471.0,0.004098360655737705,6.028688524590164,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0
166901,896014,22,17,18,2019-08-27,2019-11-27,14.0,0.0,189.0,0.0,13.5,8.0,6.0,1.3333333333333333,0.36363636363636365,False,False,False,False,False,False,0
166901,896016,325,57,139,2019-08-26,2019-11-27,71.0,0.0,551.0,0.0,7.76056338028169,254.0,53.0,4.7924528301886795,0.7815384615384615,False,False,True,False,False,False,0
166901,896018,17,13,15,2019-08-28,2019-11-13,8.0,0.0,217.0,0.0,27.125,9.0,6.0,1.5,0.5294117647058824,False,False,False,False,False,False,0
166901,896020,16,3,3,2019-08-28,2019-09-03,16.0,0.0,15.0,0.0,0.9375,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0
166908,895782,13,8,8,2019-08-28,2019-10-07,13.0,0.0,249.0,0.0,19.153846153846153,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0
166908,895786,36,14,14,2019-08-26,2019-10-07,36.0,0.0,833.0,0.0,23.13888888888889,0.0,0.0,0.0,0.0,False,True,False,False,False,False,1
166916,906392,71,22,30,2019-09-08,2019-11-27,18.0,7.0,249.0,0.3888888888888889,13.833333333333334,53.0,20.0,2.65,0.7464788732394366,True,False,True,True,False,True,2
166916,906394,550,36,123,2019-09-25,2019-11-27,30.0,0.0,858.0,0.0,28.6,520.0,36.0,14.444444444444445,0.9454545454545454,False,True,True,False,False,False,1
166916,906396,539,37,126,2019-09-07,2019-11-27,124.0,3.0,3777.0,0.024193548387096774,30.45967741935484,415.0,37.0,11.216216216216216,0.7699443413729128,True,True,True,False,True,True,2
166916,906398,104,36,56,2019-09-07,2019-11-27,64.0,0.0,1587.0,0.0,24.796875,40.0,21.0,1.9047619047619047,0.38461538461538464,False,True,True,True,False,True,2
166916,906400,556,39,152,2019-09-26,2019-11-27,130.0,3.0,3752.0,0.023076923076923078,28.861538461538462,426.0,39.0,10.923076923076923,0.7661870503597122,True,True,True,False,True,True,2
166916,906402,24,10,17,2019-09-25,2019-11-25,7.0,0.0,324.0,0.0,46.285714285714285,17.0,8.0,2.125,0.7083333333333334,False,False,True,True,False,True,1
166916,906404,1114,37,154,2019-09-26,2019-11-27,501.0,6.0,13559.0,0.011976047904191617,27.063872255489024,613.0,36.0,17.02777777777778,0.5502692998204668,False,True,True,False,False,False,1
166916,906406,1851,42,203,2019-09-29,2019-11-27,715.0,3.0,19143.0,0.004195804195804196,26.773426573426573,1136.0,42.0,27.047619047619047,0.6137223122636413,False,True,True,False,False,False,1
166916,906408,328,24,61,2019-09-29,2019-11-05,241.0,4.0,6912.0,0.016597510373443983,28.680497925311204,87.0,19.0,4.578947368421052,0.2652439024390244,False,True,True,False,False,False,1
166916,906410,251,30,47,2019-09-29,2019-11-27,232.0,7.0,6035.0,0.03017241379310345,26.012931034482758,19.0,10.0,1.9,0.07569721115537849,True,True,True,True,True,True,3
166916,906412,341,30,90,2019-10-08,2019-11-27,26.0,7.0,400.0,0.2692307692307692,15.384615384615385,315.0,29.0,10.862068965517242,0.9237536656891495,True,False,True,False,False,False,1
166916,906416,82,18,36,2019-11-04,2019-11-27,5.0,0.0,83.0,0.0,16.6,77.0,18.0,4.277777777777778,0.9390243902439024,False,False,True,False,False,False,0
166916,906420,34,9,15,2019-11-04,2019-11-26,5.0,0.0,55.0,0.0,11.0,29.0,6.0,4.833333333333333,0.8529411764705882,False,False,True,False,False,False,0
166936,896428,208,17,39,2019-08-26,2019-09-16,23.0,0.0,189.0,0.0,8.217391304347826,185.0,17.0,10.882352941176471,0.8894230769230769,False,False,True,False,False,False,0
166936,896430,15,3,5,2019-08-26,2019-08-29,1.0,0.0,13.0,0.0,13.0,14.0,2.0,7.0,0.9333333333333333,False,False,False,False,False,False,0
166939,951332,13,8,8,2019-10-30,2019-11-24,8.0,0.0,256.0,0.0,32.0,5.0,4.0,1.25,0.38461538461538464,False,False,False,False,False,False,0
166939,954750,292,17,40,2019-11-10,2019-11-27,223.0,1.0,4878.0,0.004484304932735426,21.87443946188341,69.0,13.0,5.3076923076923075,0.2363013698630137,False,True,True,False,False,False,1
166939,955082,14,7,9,2019-11-14,2019-11-27,0.0,0.0,0.0,0.0,0.0,14.0,7.0,2.0,1.0,False,False,True,True,False,True,1
166939,955090,26,10,12,2019-11-11,2019-11-27,0.0,0.0,0.0,0.0,0.0,26.0,10.0,2.6,1.0,False,False,True,True,False,True,1
166940,897030,81,11,21,2019-08-26,2019-11-26,6.0,0.0,76.0,0.0,12.666666666666666,75.0,11.0,6.818181818181818,0.9259259259259259,False,False,True,False,False,False,0
166940,900458,29,8,11,2019-08-29,2019-10-22,1.0,0.0,9.0,0.0,9.0,28.0,7.0,4.0,0.9655172413793104,False,False,True,True,False,True,1
166941,896382,428,12,31,2019-08-26,2019-09-13,36.0,0.0,430.0,0.0,11.944444444444445,392.0,10.0,39.2,0.9158878504672897,False,False,True,False,False,False,0
166941,896390,97,6,10,2019-08-31,2019-09-06,0.0,0.0,0.0,0.0,0.0,97.0,6.0,16.166666666666668,1.0,False,False,True,False,False,False,0
166941,896708,218,12,34,2019-08-26,2019-09-10,66.0,0.0,792.0,0.0,12.0,152.0,12.0,12.666666666666666,0.6972477064220184,False,False,True,False,False,False,0
166946,900742,38,11,17,2019-08-29,2019-10-13,22.0,0.0,283.0,0.0,12.863636363636363,16.0,6.0,2.6666666666666665,0.42105263157894735,False,False,True,True,False,True,1
166946,900746,75,15,30,2019-09-03,2019-10-13,26.0,2.0,611.0,0.07692307692307693,23.5,49.0,12.0,4.083333333333333,0.6533333333333333,True,True,True,True,True,True,3
166955,898558,22,12,12,2019-08-29,2019-10-03,22.0,0.0,622.0,0.0,28.272727272727273,0.0,0.0,0.0,0.0,False,True,False,False,False,False,1
166955,898560,19,8,8,2019-08-28,2019-09-29,19.0,0.0,624.0,0.0,32.8421052631579,0.0,0.0,0.0,0.0,False,True,False,False,False,False,1
166958,898422,87,12,22,2019-09-02,2019-10-02,64.0,1.0,467.0,0.015625,7.296875,23.0,10.0,2.3,0.26436781609195403,False,False,True,True,False,True,1
166971,914630,155,29,48,2019-09-18,2019-11-27,19.0,0.0,238.0,0.0,12.526315789473685,136.0,23.0,5.913043478260869,0.8774193548387097,False,False,True,False,False,False,0
166973,901584,276,60,120,2019-09-01,2019-11-27,104.0,0.0,609.0,0.0,5.855769230769231,172.0,54.0,3.185185185185185,0.6231884057971014,False,False,True,True,False,True,1
166973,901586,135,38,59,2019-09-01,2019-11-27,41.0,0.0,314.0,0.0,7.658536585365853,94.0,24.0,3.9166666666666665,0.6962962962962963,False,False,True,True,False,True,1
166973,901588,82,33,45,2019-09-01,2019-11-26,27.0,0.0,166.0,0.0,6.148148148148148,55.0,19.0,2.8947368421052633,0.6707317073170732,False,False,True,True,False,True,1
166974,900352,490,60,136,2019-08-29,2019-11-27,183.0,3.0,3147.0,0.01639344262295082,17.19672131147541,307.0,51.0,6.019607843137255,0.6265306122448979,False,False,True,False,False,False,0
166974,900354,619,59,149,2019-08-29,2019-11-27,142.0,4.0,2420.0,0.028169014084507043,17.04225352112676,477.0,58.0,8.224137931034482,0.7705977382875606,True,False,True,False,False,False,1
166975,899268,31,24,24,2019-08-28,2019-11-26,31.0,2.0,644.0,0.06451612903225806,20.774193548387096,0.0,0.0,0.0,0.0,True,True,False,False,True,True,2
166983,901880,4187,88,302,2019-09-01,2019-11-27,1825.0,11.0,9568.0,0.006027397260273973,5.242739726027398,2362.0,87.0,27.149425287356323,0.5641270599474564,False,False,True,False,False,False,0
166983,901884,2590,87,323,2019-09-01,2019-11-27,566.0,1.0,7676.0,0.0017667844522968198,13.56183745583039,2024.0,87.0,23.264367816091955,0.7814671814671814,False,False,True,False,False,False,0
166983,901886,1559,51,155,2019-09-02,2019-11-27,143.0,0.0,2711.0,0.0,18.958041958041957,1416.0,51.0,27.764705882352942,0.9082745349583066,False,False,True,False,False,False,0
166983,901894,30,9,9,2019-09-02,2019-09-10,30.0,0.0,742.0,0.0,24.733333333333334,0.0,0.0,0.0,0.0,False,True,False,False,False,False,1
166983,909134,202,63,70,2019-09-11,2019-11-27,197.0,1.0,6939.0,0.005076142131979695,35.223350253807105,5.0,5.0,1.0,0.024752475247524754,False,True,False,False,False,False,1
166985,904284,47,29,29,2019-09-04,2019-11-27,47.0,0.0,728.0,0.0,15.48936170212766,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0
166993,901178,313,30,45,2019-09-02,2019-10-06,288.0,0.0,2563.0,0.0,8.899305555555555,25.0,12.0,2.0833333333333335,0.07987220447284345,False,False,True,True,False,True,1
166997,903312,180,50,78,2019-09-03,2019-11-21,127.0,2.0,2229.0,0.015748031496062992,17.551181102362204,53.0,15.0,3.533333333333333,0.29444444444444445,False,False,True,True,False,True,1
166997,903318,1459,63,193,2019-09-04,2019-11-18,281.0,3.0,2573.0,0.010676156583629894,9.15658362989324,1178.0,61.0,19.311475409836067,0.8074023303632625,False,False,True,False,False,False,0
166997,905430,847,17,50,2019-09-08,2019-09-27,96.0,1.0,666.0,0.010416666666666666,6.9375,751.0,17.0,44.1764705882353,0.8866587957497049,False,False,True,False,False,False,0
166997,905432,738,12,30,2019-09-05,2019-11-02,12.0,0.0,64.0,0.0,5.333333333333333,726.0,12.0,60.5,0.983739837398374,False,False,True,False,False,False,0
166997,909502,786,18,36,2019-09-10,2019-11-01,0.0,0.0,0.0,0.0,0.0,786.0,18.0,43.666666666666664,1.0,False,False,True,False,False,False,0
167002,900492,251,55,103,2019-08-29,2019-11-27,17.0,1.0,255.0,0.058823529411764705,15.0,234.0,54.0,4.333333333333333,0.9322709163346613,True,False,True,False,False,False,1
167003,901492,33,25,27,2019-09-01,2019-11-27,30.0,0.0,725.0,0.0,24.166666666666668,3.0,3.0,1.0,0.09090909090909091,False,True,False,False,False,False,1
167004,900826,596,77,165,2019-08-29,2019-11-27,86.0,0.0,906.0,0.0,10.534883720930232,510.0,74.0,6.891891891891892,0.8557046979865772,False,False,True,False,False,False,0
167009,898902,22,5,7,2019-08-27,2019-09-02,0.0,0.0,0.0,0.0,0.0,22.0,5.0,4.4,1.0,False,False,True,False,False,False,0
167009,898906,146,5,13,2019-08-28,2019-09-02,19.0,0.0,228.0,0.0,12.0,127.0,4.0,31.75,0.8698630136986302,False,False,True,False,False,False,0
167011,899788,603,18,39,2019-08-28,2019-09-22,0.0,0.0,0.0,0.0,0.0,603.0,18.0,33.5,1.0,False,False,True,False,False,False,0
167011,899790,716,18,33,2019-08-28,2019-09-22,0.0,0.0,0.0,0.0,0.0,716.0,18.0,39.77777777777778,1.0,False,False,True,False,False,False,0
167011,899932,711,19,43,2019-08-28,2019-09-22,0.0,0.0,0.0,0.0,0.0,711.0,19.0,37.421052631578945,1.0,False,False,True,False,False,False,0
167011,899964,418,15,29,2019-08-29,2019-09-19,0.0,0.0,0.0,0.0,0.0,418.0,15.0,27.866666666666667,1.0,False,False,True,False,False,False,0
167011,899968,364,15,30,2019-08-28,2019-09-17,0.0,0.0,0.0,0.0,0.0,364.0,15.0,24.266666666666666,1.0,False,False,True,False,False,False,0
167011,899972,191,16,32,2019-08-28,2019-09-18,0.0,0.0,0.0,0.0,0.0,191.0,16.0,11.9375,1.0,False,False,True,False,False,False,0
167012,898434,10,3,6,2019-08-27,2019-08-29,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.3333333333333335,1.0,False,False,True,True,False,True,1
167016,916424,545,32,76,2019-10-22,2019-11-27,404.0,3.0,4160.0,0.007425742574257425,10.297029702970297,141.0,23.0,6.130434782608695,0.25871559633027524,False,False,True,False,False,False,0
167016,962658,651,14,54,2019-11-14,2019-11-27,331.0,0.0,2721.0,0.0,8.220543806646525,320.0,14.0,22.857142857142858,0.4915514592933948,False,False,True,False,False,False,0
167016,962902,622,12,46,2019-11-14,2019-11-27,223.0,0.0,1610.0,0.0,7.219730941704036,399.0,12.0,33.25,0.6414790996784566,False,False,True,False,False,False,0
167031,910516,32,22,22,2019-09-20,2019-11-26,32.0,0.0,701.0,0.0,21.90625,0.0,0.0,0.0,0.0,False,True,False,False,False,False,1
167031,910520,198,32,50,2019-09-16,2019-11-19,0.0,0.0,0.0,0.0,0.0,198.0,32.0,6.1875,1.0,False,False,True,False,False,False,0
167031,910524,85,5,10,2019-09-25,2019-10-03,0.0,0.0,0.0,0.0,0.0,85.0,5.0,17.0,1.0,False,False,True,False,False,False,0
167031,910530,1061,14,28,2019-09-17,2019-10-24,0.0,0.0,0.0,0.0,0.0,1061.0,14.0,75.78571428571429,1.0,False,False,True,False,False,False,0
167031,910532,151,11,17,2019-09-17,2019-11-12,0.0,0.0,0.0,0.0,0.0,151.0,11.0,13.727272727272727,1.0,False,False,True,False,False,False,0
167035,923526,2733,60,183,2019-09-29,2019-11-27,901.0,2.0,7000.0,0.0022197558268590455,7.769145394006659,1832.0,60.0,30.533333333333335,0.6703256494694475,False,False,True,False,False,False,0
167035,923528,757,55,126,2019-09-29,2019-11-27,119.0,2.0,2877.0,0.01680672268907563,24.176470588235293,638.0,42.0,15.19047619047619,0.8428005284015853,True,True,True,False,True,True,2
167052,904038,677,78,167,2019-09-07,2019-11-27,462.0,2.0,4107.0,0.004329004329004329,8.88961038961039,215.0,60.0,3.5833333333333335,0.3175775480059084,False,False,True,True,False,True,1
167052,904044,131,44,60,2019-09-10,2019-11-21,108.0,1.0,1968.0,0.009259259259259259,18.22222222222222,23.0,16.0,1.4375,0.17557251908396945,False,False,True,True,False,True,1
167053,903292,343,9,20,2019-09-03,2019-09-19,42.0,0.0,589.0,0.0,14.023809523809524,301.0,8.0,37.625,0.8775510204081632,False,False,True,False,False,False,0
167059,911102,27,18,20,2019-09-13,2019-11-25,27.0,3.0,822.0,0.1111111111111111,30.444444444444443,0.0,0.0,0.0,0.0,True,True,False,False,True,True,2
167059,911136,211,45,46,2019-09-12,2019-11-27,211.0,1.0,4230.0,0.004739336492890996,20.04739336492891,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0
167059,911138,289,54,56,2019-09-12,2019-11-27,289.0,3.0,5690.0,0.010380622837370242,19.688581314878892,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0
167059,911140,70,32,33,2019-09-16,2019-11-27,70.0,2.0,1840.0,0.02857142857142857,26.285714285714285,0.0,0.0,0.0,0.0,True,True,False,False,True,True,2
167059,911142,20,13,14,2019-09-15,2019-11-27,20.0,2.0,923.0,0.1,46.15,0.0,0.0,0.0,0.0,True,True,False,False,True,True,2
167060,930908,74,24,43,2019-10-08,2019-11-25,34.0,0.0,194.0,0.0,5.705882352941177,40.0,15.0,2.6666666666666665,0.5405405405405406,False,False,True,True,False,True,1
167060,930910,13,8,10,2019-10-16,2019-11-21,1.0,0.0,5.0,0.0,5.0,12.0,8.0,1.5,0.9230769230769231,False,False,True,True,False,True,1
167060,930912,215,9,18,2019-11-11,2019-11-26,0.0,0.0,0.0,0.0,0.0,215.0,9.0,23.88888888888889,1.0,False,False,True,False,False,False,0
167060,930914,314,29,59,2019-10-08,2019-11-27,0.0,0.0,0.0,0.0,0.0,314.0,29.0,10.827586206896552,1.0,False,False,True,False,False,False,0
167061,901034,25,16,17,2019-08-31,2019-11-27,13.0,0.0,159.0,0.0,12.23076923076923,12.0,7.0,1.7142857142857142,0.48,False,False,True,True,False,True,1
167061,901038,38,17,26,2019-08-31,2019-11-25,5.0,0.0,114.0,0.0,22.8,33.0,16.0,2.0625,0.868421052631579,False,False,True,True,False,True,1
167071,913938,5174,65,148,2019-09-17,2019-11-27,4766.0,14.0,40577.0,0.0029374737725556023,8.513848090642048,408.0,40.0,10.2,0.07885581754928489,False,False,True,False,False,False,0
167071,913942,2907,57,135,2019-09-18,2019-11-27,2467.0,52.0,29573.0,0.02107823267126064,11.987434130522903,440.0,25.0,17.6,0.15135878912968695,True,False,True,False,False,False,1
167078,900592,374,40,81,2019-09-01,2019-11-27,265.0,0.0,1794.0,0.0,6.769811320754717,109.0,27.0,4.037037037037037,0.2914438502673797,False,False,True,True,False,True,1
167078,935348,316,33,82,2019-10-13,2019-11-27,147.0,1.0,1136.0,0.006802721088435374,7.727891156462585,169.0,33.0,5.121212121212121,0.5348101265822784,False,False,True,False,False,False,0
167078,956480,86,17,17,2019-11-07,2019-11-27,86.0,0.0,1236.0,0.0,14.372093023255815,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0
167078,956484,13,9,9,2019-11-08,2019-11-26,13.0,0.0,273.0,0.0,21.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,1
167079,904058,19,17,17,2019-09-03,2019-11-26,19.0,0.0,311.0,0.0,16.36842105263158,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0
167082,900788,216,46,80,2019-09-11,2019-11-27,124.0,1.0,801.0,0.008064516129032258,6.459677419354839,92.0,26.0,3.5384615384615383,0.42592592592592593,False,False,True,True,False,True,1
167082,900790,99,12,25,2019-09-02,2019-10-21,44.0,0.0,371.0,0.0,8.431818181818182,55.0,11.0,5.0,0.5555555555555556,False,False,True,False,False,False,0
167082,920982,51,27,27,2019-10-03,2019-11-25,51.0,0.0,1302.0,0.0,25.529411764705884,0.0,0.0,0.0,0.0,False,True,False,False,False,False,1
167082,922356,18,9,9,2019-09-27,2019-10-16,18.0,0.0,472.0,0.0,26.22222222222222,0.0,0.0,0.0,0.0,False,True,False,False,False,False,1
167102,902906,48,39,39,2019-09-03,2019-11-27,48.0,0.0,828.0,0.0,17.25,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0
167102,902910,28,20,20,2019-09-05,2019-11-07,28.0,1.0,736.0,0.03571428571428571,26.285714285714285,0.0,0.0,0.0,0.0,True,True,False,False,True,True,2
167109,906294,598,49,170,2019-09-09,2019-11-27,308.0,1.0,1455.0,0.003246753246753247,4.724025974025974,290.0,48.0,6.041666666666667,0.48494983277591974,False,False,True,False,False,False,0
167109,906296,201,50,86,2019-09-09,2019-11-27,4.0,0.0,65.0,0.0,16.25,197.0,50.0,3.94,0.9800995024875622,False,False,True,True,False,True,1
167109,907178,177,35,64,2019-09-09,2019-11-26,3.0,0.0,72.0,0.0,24.0,174.0,35.0,4.9714285714285715,0.9830508474576272,False,False,True,False,False,False,0
167109,907180,74,20,30,2019-09-10,2019-11-27,0.0,0.0,0.0,0.0,0.0,74.0,20.0,3.7,1.0,False,False,True,True,False,True,1
167109,907182,295,50,109,2019-09-09,2019-11-27,65.0,0.0,714.0,0.0,10.984615384615385,230.0,48.0,4.791666666666667,0.7796610169491526,False,False,True,False,False,False,0
167109,907224,347,57,146,2019-09-09,2019-11-27,48.0,0.0,1150.0,0.0,23.958333333333332,299.0,55.0,5.4363636363636365,0.861671469740634,False,True,True,False,False,False,1
167109,909910,318,49,116,2019-09-11,2019-11-27,0.0,0.0,0.0,0.0,0.0,318.0,49.0,6.489795918367347,1.0,False,False,True,False,False,False,0
167110,908002,22,8,14,2019-09-09,2019-10-14,6.0,0.0,99.0,0.0,16.5,16.0,7.0,2.2857142857142856,0.7272727272727273,False,False,True,True,False,True,1
167112,904014,1290,28,68,2019-09-05,2019-11-17,41.0,0.0,506.0,0.0,12.341463414634147,1249.0,28.0,44.607142857142854,0.9682170542635659,False,False,True,False,False,False,0
167112,904016,4731,46,120,2019-09-03,2019-11-07,50.0,2.0,926.0,0.04,18.52,4681.0,46.0,101.76086956521739,0.9894314098499261,True,False,True,False,False,False,1
167112,951650,11,3,4,2019-11-04,2019-11-13,1.0,0.0,45.0,0.0,45.0,10.0,2.0,5.0,0.9090909090909091,False,False,False,False,False,False,0
167122,909308,15,3,3,2019-09-18,2019-09-22,0.0,0.0,0.0,0.0,0.0,15.0,3.0,5.0,1.0,False,False,True,False,False,False,0
167124,901992,682,18,40,2019-09-11,2019-10-16,11.0,0.0,91.0,0.0,8.272727272727273,671.0,18.0,37.27777777777778,0.9838709677419355,False,False,True,False,False,False,0
167125,902742,1173,30,65,2019-09-03,2019-10-11,0.0,0.0,0.0,0.0,0.0,1173.0,30.0,39.1,1.0,False,False,True,False,False,False,0
167125,902744,3149,32,81,2019-09-03,2019-10-11,0.0,0.0,0.0,0.0,0.0,3149.0,32.0,98.40625,1.0,False,False,True,False,False,False,0
167125,902746,2452,31,74,2019-09-02,2019-10-11,0.0,0.0,0.0,0.0,0.0,2452.0,31.0,79.09677419354838,1.0,False,False,True,False,False,False,0
167125,902748,2542,25,58,2019-09-08,2019-10-10,0.0,0.0,0.0,0.0,0.0,2542.0,25.0,101.68,1.0,False,False,True,False,False,False,0
167125,902774,1109,24,56,2019-09-15,2019-10-11,0.0,0.0,0.0,0.0,0.0,1109.0,24.0,46.208333333333336,1.0,False,False,True,False,False,False,0
167125,902776,1581,16,42,2019-09-23,2019-10-11,0.0,0.0,0.0,0.0,0.0,1581.0,16.0,98.8125,1.0,False,False,True,False,False,False,0
167125,902778,1300,23,48,2019-09-10,2019-10-11,0.0,0.0,0.0,0.0,0.0,1300.0,23.0,56.52173913043478,1.0,False,False,True,False,False,False,0
167125,902782,1302,26,61,2019-09-03,2019-10-11,0.0,0.0,0.0,0.0,0.0,1302.0,26.0,50.07692307692308,1.0,False,False,True,False,False,False,0
167130,902608,232,9,22,2019-09-02,2019-09-11,13.0,0.0,137.0,0.0,10.538461538461538,219.0,9.0,24.333333333333332,0.9439655172413793,False,False,True,False,False,False,0
167141,905870,702,36,74,2019-09-05,2019-10-12,143.0,0.0,1691.0,0.0,11.825174825174825,559.0,24.0,23.291666666666668,0.7962962962962963,False,False,True,False,False,False,0
167144,903978,10,3,4,2019-09-04,2019-09-09,4.0,0.0,38.0,0.0,9.5,6.0,2.0,3.0,0.6,False,False,False,False,False,False,0
167150,905538,3413,57,245,2019-09-05,2019-11-27,244.0,2.0,4294.0,0.00819672131147541,17.598360655737704,3169.0,57.0,55.59649122807018,0.9285086434222092,False,False,True,False,False,False,0
167150,905542,2102,57,211,2019-09-05,2019-11-27,117.0,3.0,2155.0,0.02564102564102564,18.418803418803417,1985.0,57.0,34.824561403508774,0.9443387250237869,True,False,True,False,False,False,1
167150,905564,751,50,200,2019-09-09,2019-11-27,57.0,1.0,1409.0,0.017543859649122806,24.719298245614034,694.0,50.0,13.88,0.9241011984021305,True,True,True,False,True,True,2
167150,905566,905,59,193,2019-09-05,2019-11-27,44.0,1.0,715.0,0.022727272727272728,16.25,861.0,59.0,14.59322033898305,0.9513812154696133,True,False,True,False,False,False,1
167150,905570,96,34,42,2019-09-10,2019-11-27,0.0,0.0,0.0,0.0,0.0,96.0,34.0,2.823529411764706,1.0,False,False,True,True,False,True,1
167150,905574,432,47,110,2019-09-05,2019-11-27,4.0,0.0,42.0,0.0,10.5,428.0,46.0,9.304347826086957,0.9907407407407407,False,False,True,False,False,False,0
167158,907502,242,58,60,2019-09-08,2019-11-09,242.0,2.0,4855.0,0.008264462809917356,20.06198347107438,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0
167162,905300,25,15,16,2019-09-05,2019-11-11,25.0,6.0,552.0,0.24,22.08,0.0,0.0,0.0,0.0,True,True,False,False,True,True,2
167172,904200,17,10,11,2019-09-08,2019-10-10,7.0,0.0,146.0,0.0,20.857142857142858,10.0,4.0,2.5,0.5882352941176471,False,False,True,True,False,True,1
167172,904202,240,9,25,2019-09-04,2019-09-22,7.0,0.0,81.0,0.0,11.571428571428571,233.0,9.0,25.88888888888889,0.9708333333333333,False,False,True,False,False,False,0
167172,904204,59,18,24,2019-10-10,2019-11-27,5.0,0.0,161.0,0.0,32.2,54.0,16.0,3.375,0.9152542372881356,False,False,True,True,False,True,1
167172,926490,144,28,51,2019-10-07,2019-11-27,11.0,1.0,246.0,0.09090909090909091,22.363636363636363,133.0,25.0,5.32,0.9236111111111112,True,True,True,False,True,True,2
167172,929228,88,21,33,2019-10-10,2019-11-27,1.0,0.0,24.0,0.0,24.0,87.0,21.0,4.142857142857143,0.9886363636363636,False,False,True,False,False,False,0
167172,943818,23,3,6,2019-10-22,2019-10-29,1.0,0.0,5.0,0.0,5.0,22.0,2.0,11.0,0.9565217391304348,False,False,False,False,False,False,0
167175,905842,1033,61,119,2019-09-16,2019-11-27,2.0,0.0,231.0,0.0,115.5,1031.0,60.0,17.183333333333334,0.9980638915779284,False,False,True,False,False,False,0
167175,905844,1045,57,122,2019-09-16,2019-11-27,13.0,0.0,163.0,0.0,12.538461538461538,1032.0,57.0,18.105263157894736,0.9875598086124402,False,False,True,False,False,False,0
167175,938842,90,6,12,2019-10-18,2019-10-28,0.0,0.0,0.0,0.0,0.0,90.0,6.0,15.0,1.0,False,False,True,False,False,False,0
167176,905104,483,57,142,2019-09-04,2019-11-27,296.0,8.0,5111.0,0.02702702702702703,17.26689189189189,187.0,47.0,3.978723404255319,0.38716356107660455,True,False,True,True,False,True,2
167176,907504,30,10,13,2019-09-08,2019-11-18,5.0,0.0,109.0,0.0,21.8,25.0,7.0,3.5714285714285716,0.8333333333333334,False,False,True,True,False,True,1
167176,907952,230,57,109,2019-09-09,2019-11-27,51.0,2.0,1047.0,0.0392156862745098,20.529411764705884,179.0,56.0,3.1964285714285716,0.7782608695652173,True,False,True,True,False,True,2
167176,907964,77,25,40,2019-09-19,2019-11-27,17.0,0.0,274.0,0.0,16.11764705882353,60.0,19.0,3.1578947368421053,0.7792207792207793,False,False,True,True,False,True,1
167176,907970,182,50,85,2019-09-09,2019-11-26,16.0,0.0,283.0,0.0,17.6875,166.0,48.0,3.4583333333333335,0.9120879120879121,False,False,True,True,False,True,1
167176,907982,153,47,83,2019-09-09,2019-11-27,66.0,1.0,1428.0,0.015151515151515152,21.636363636363637,87.0,38.0,2.289473684210526,0.5686274509803921,False,True,True,True,False,True,2
167176,907986,448,43,74,2019-09-09,2019-11-27,1.0,0.0,20.0,0.0,20.0,447.0,43.0,10.395348837209303,0.9977678571428571,False,False,True,False,False,False,0
167176,907994,143,42,79,2019-09-09,2019-11-27,39.0,0.0,722.0,0.0,18.512820512820515,104.0,36.0,2.888888888888889,0.7272727272727273,False,False,True,True,False,True,1
167180,905930,407,49,115,2019-09-12,2019-11-27,70.0,0.0,440.0,0.0,6.285714285714286,337.0,46.0,7.326086956521739,0.828009828009828,False,False,True,False,False,False,0
167180,905932,370,48,113,2019-09-12,2019-11-27,36.0,0.0,288.0,0.0,8.0,334.0,47.0,7.1063829787234045,0.9027027027027027,False,False,True,False,False,False,0
167180,905934,21,13,15,2019-09-12,2019-11-27,1.0,0.0,9.0,0.0,9.0,20.0,12.0,1.6666666666666667,0.9523809523809523,False,False,True,True,False,True,1
167183,932292,103,17,32,2019-10-08,2019-11-10,6.0,0.0,88.0,0.0,14.666666666666666,97.0,17.0,5.705882352941177,0.941747572815534,False,False,True,False,False,False,0
167183,932304,46,13,19,2019-10-08,2019-11-04,2.0,0.0,40.0,0.0,20.0,44.0,13.0,3.3846153846153846,0.9565217391304348,False,False,True,True,False,True,1
